title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country,year,month,alert_new,magnitude_bins
"M 7.1 - 27 km NNE of Van, Turkey",7.1,10/23/11 10:41,9,9,yellow,0,1096,us,693,0,19.7,mww,18,38.721,43.508,"Van, Turkey",Asia,Turkey,2011,10,Orange,8-Jul
"M 6.5 - 4 km ESE of Finschhafen, Papua New Guinea",6.5,10/14/11 3:35,3,6,green,0,655,us,423,0,12.6,mww,37,-6.57,147.881,"Finschhafen, Papua New Guinea",Oceania,Papua New Guinea,2011,10,Yellow,7-Jun
"M 6.9 - 43 km NW of Mangan, India",6.9,9/18/11 12:40,8,8,yellow,0,1562,us,383,0,13,mww,50,27.73,88.155,"Mangan, India",Asia,India,2011,9,Yellow,7-Jun
"M 6.7 - 99 km NE of Miyako, Japan",6.7,9/16/11 19:26,5,5,green,0,712,us,667,0,10.9,mwc,30,40.273,142.779,"Miyako, Japan",Asia,Japan,2011,9,Yellow,7-Jun
"M 6.7 - 68 km WSW of Kabanjahe, Indonesia",6.7,9/5/11 17:55,5,6,green,0,915,us,447,0,15.3,mww,91,2.965,97.893,"Kabanjahe, Indonesia",Asia,Indonesia,2011,9,Yellow,7-Jun
"M 7.0 - 133 km SSE of Isangel, Vanuatu",7,9/3/11 22:55,7,5,green,0,761,us,406,0,15.3,mww,185.1,-20.671,169.716,"Isangel, Vanuatu",Oceania,Vanuatu,2011,9,Orange,8-Jul
"M 7.0 - 64 km ESE of Contamana, Peru",7,8/24/11 17:46,6,6,green,0,913,us,471,0,26.9,mww,147,-7.641,-74.525,"Contamana, Peru",South America,Peru,2011,8,Orange,8-Jul
"M 7.1 - 64 km S of Port-Vila, Vanuatu",7.1,8/20/11 18:19,5,6,green,0,787,us,564,0,12.3,mww,28,-18.311,168.218,"Port-Vila, Vanuatu",Oceania,Vanuatu,2011,8,Orange,8-Jul
"M 6.5 - 65 km SSW of Port-Vila, Vanuatu",6.5,8/20/11 17:13,0,5,green,0,650,us,322,0,15,mwc,35,-18.308,168.156,"Port-Vila, Vanuatu",Oceania,Vanuatu,2011,8,Yellow,7-Jun
"M 7.2 - 71 km SSW of Port-Vila, Vanuatu",7.2,8/20/11 16:55,8,6,green,0,813,us,280,0,18.4,mww,32,-18.365,168.143,"Port-Vila, Vanuatu",Oceania,Vanuatu,2011,8,Orange,8-Jul
"M 6.6 - 103 km NE of Angoram, Papua New Guinea",6.6,7/31/11 23:38,3,6,green,0,674,us,229,0,16.6,mww,10,-3.518,144.828,"Angoram, Papua New Guinea",Oceania,Papua New Guinea,2011,7,Yellow,7-Jun
M 7.6 - Kermadec Islands region,7.6,7/6/11 19:03,3,7,green,0,893,us,567,0,33.5,mww,17,-29.539,-176.34,Kermadec Islands region,Oceania,New Zealand,2011,7,Orange,8-Jul
"M 6.7 - 41 km NNE of Miyako, Japan",6.7,6/22/11 21:50,6,6,green,0,749,us,592,0,24.9,mww,33,39.955,142.205,"Miyako, Japan",Asia,Japan,2011,6,Yellow,7-Jun
"M 6.8 - 124 km NE of Wé, New Caledonia",6.8,5/10/11 8:55,4,5,green,0,734,us,519,0,12.5,mww,11,-20.244,168.226,"Wé, New Caledonia",Oceania,New Caledonia,2011,5,Yellow,7-Jun
"M 6.8 - 79 km W of Kirakira, Solomon Islands",6.8,4/23/11 4:16,5,6,green,0,719,us,445,0,13,mww,79,-10.375,161.2,"Kirakira, Solomon Islands",Oceania,Solomon Islands,2011,4,Yellow,7-Jun
"M 6.6 - 17 km SSW of Ishikawa, Japan",6.6,4/11/11 8:16,7,7,green,0,822,us,586,0,10.1,mww,11,37.001,140.401,"Ishikawa, Japan",Asia,Japan,2011,4,Yellow,7-Jun
"M 7.1 - 29 km ESE of Ishinomaki, Japan",7.1,4/7/11 14:32,8,8,yellow,0,1114,us,446,0,17.7,mww,42,38.276,141.588,"Ishinomaki, Japan",Asia,Japan,2011,4,Orange,8-Jul
"M 6.6 - 7 km SW of Helio García Alfaro, Mexico",6.6,4/7/11 13:11,7,6,yellow,0,897,us,518,0,37.2,mww,166.2,17.208,-94.338,"Helio García Alfaro, Mexico",North America,Mexico,2011,4,Yellow,7-Jun
"M 6.9 - 27 km NNW of Tachilek, Myanmar",6.9,3/24/11 13:55,7,9,yellow,0,1154,us,335,0,18.2,mww,8,20.687,99.822,"Tachilek, Myanmar",Asia,Myanmar,2011,3,Yellow,7-Jun
"M 6.6 - 50 km ESE of ?tsuchi, Japan",6.6,3/11/11 11:36,6,5,green,0,673,us,668,0,9.5,ms,25.7,39.241,142.463,"Tsuchi, Japan",Asia,Japan,2011,3,Yellow,7-Jun
"M 6.5 - 81 km NE of Hasaki, Japan",6.5,3/11/11 8:19,0,4,green,0,650,us,369,0,18.7,mb,6.8,36.166,141.562,"Hasaki, Japan",Asia,Japan,2011,3,Yellow,7-Jun
"M 7.7 - 272 km ESE of Kamaishi, Japan",7.7,3/11/11 6:25,7,4,green,0,931,us,507,0,10.8,mwc,18.6,38.058,144.59,"Kamaishi, Japan",Asia,Japan,2011,3,Orange,8-Jul
"M 7.9 - 47 km E of ?arai, Japan",7.9,3/11/11 6:15,8,7,yellow,0,1140,us,163,0,48.4,mwc,42.6,36.281,141.111,"Arai, Japan",Asia,Japan,2011,3,Orange,8-Jul
"M 9.1 - 2011 Great Tohoku Earthquake, Japan",9.1,3/11/11 5:46,9,8,red,1,2184,official,541,0,9.5,mww,29,38.297,142.373,"2011 Great Tohoku Earthquake, Japan",Asia,Japan,2011,3,Red,9+
"M 7.3 - 120 km SE of ?funato, Japan",7.3,3/9/11 2:45,5,5,green,0,972,us,550,0,17.4,mww,32,38.435,142.842,"?funato, Japan",Asia,Japan,2011,3,Orange,8-Jul
"M 6.7 - 38 km W of Constitución, Chile",6.7,2/14/11 3:40,5,6,green,0,731,us,358,0,33.9,mww,21,-35.38,-72.834,"Constitución, Chile",South America,Chile,2011,2,Yellow,7-Jun
"M 6.9 - 21 km N of Tomé, Chile",6.9,2/11/11 20:05,7,7,green,0,988,us,382,0,34.7,mww,26,-36.422,-72.96,"Tomé, Chile",South America,Chile,2011,2,Yellow,7-Jun
"M 7.2 - 46 km WSW of Dalbandin, Pakistan",7.2,1/18/11 20:23,7,7,yellow,0,1449,us,372,0,25.3,mww,68,28.777,63.951,"Dalbandin, Pakistan",Asia,Pakistan,2011,1,Orange,8-Jul
"M 7.0 - 118 km NNE of Tadine, New Caledonia",7,1/13/11 16:16,2,5,green,0,755,us,578,0,13.3,mww,9,-20.628,168.471,"Tadine, New Caledonia",Oceania,New Caledonia,2011,1,Orange,8-Jul
"M 7.2 - 42 km NNW of Carahue, Chile",7.2,1/2/11 20:20,8,7,yellow,0,1054,us,397,0,30.1,mww,24,-38.355,-73.326,"Carahue, Chile",South America,Chile,2011,1,Orange,8-Jul
"M 7.3 - 141 km W of Isangel, Vanuatu",7.3,12/25/10 13:16,0,5,green,0,820,us,409,0,12,mwc,16,-19.702,167.947,"Isangel, Vanuatu",Oceania,Vanuatu,2010,12,Orange,8-Jul
"M 6.7 - 111 km SE of Bam, Iran",6.7,12/20/10 18:41,3,7,green,0,708,us,279,0,24.3,mwc,12,28.412,59.18,"Bam, Iran",Asia,Iran,2010,12,Yellow,7-Jun
"M 6.6 - 52 km ENE of Kandrian, Papua New Guinea",6.6,12/2/10 3:12,0,6,green,0,670,us,306,0,18.5,mwb,33,-6.001,149.977,"Kandrian, Papua New Guinea",Oceania,Papua New Guinea,2010,12,Yellow,7-Jun
"M 7.8 - 215 km SW of Sungai Penuh, Indonesia",7.8,10/25/10 14:42,4,7,green,0,946,us,379,0,23,mwc,20.1,-3.487,100.082,"Sungai Penuh, Indonesia",Asia,Indonesia,2010,10,Orange,8-Jul
"M 6.7 - 97 km SSW of El Huitusi, Mexico",6.7,10/21/10 17:53,5,5,green,0,776,us,352,0,50.3,mwc,13,24.696,-109.156,"El Huitusi, Mexico",North America,Mexico,2010,10,Yellow,7-Jun
"M 7.0 - Near the south coast of Papua, Indonesia",7,9/29/10 17:11,8,5,green,0,772,us,271,0,15.1,mwc,26,-4.963,133.76,"Papua, Indonesia",Asia,Indonesia,2010,9,Orange,8-Jul
"M 7.0 - 19 km NE of Methven, New Zealand",7,9/3/10 16:35,8,8,yellow,0,1245,us,365,0,15.8,mwc,12,-43.522,171.83,"Methven, New Zealand",Oceania,New Zealand,2010,9,Orange,8-Jul
M 7.1 - Ecuador,7.1,8/12/10 11:54,6,5,green,0,945,us,672,0,12.4,mwc,206.7,-1.266,-77.306,Ecuador,South America,Ecuador,2010,8,Orange,8-Jul
"M 7.3 - 33 km NW of Port-Vila, Vanuatu",7.3,8/10/10 5:23,7,7,green,0,850,us,405,0,20.2,mwc,25,-17.541,168.069,"Port-Vila, Vanuatu",Oceania,Vanuatu,2010,8,Orange,8-Jul
"M 7.0 - 72 km ESE of Kimbe, Papua New Guinea",7,8/4/10 22:01,4,6,green,0,757,us,396,0,12.7,mww,44,-5.746,150.765,"Kimbe, Papua New Guinea",Oceania,Papua New Guinea,2010,8,Orange,8-Jul
"M 6.5 - 118 km ESE of Madang, Papua New Guinea",6.5,8/4/10 7:15,5,4,green,0,659,us,403,0,11.1,mwc,220,-5.486,146.822,"Madang, Papua New Guinea",Oceania,Papua New Guinea,2010,8,Yellow,7-Jun
"M 7.6 - 61 km W of Bantogon, Philippines",7.6,7/23/10 22:51,5,3,green,0,902,us,340,0,15.1,mwc,578,6.497,123.48,"Bantogon, Philippines",Asia,Philippines,2010,7,Orange,8-Jul
"M 7.3 - New Britain region, Papua New Guinea",7.3,7/18/10 13:34,8,7,green,0,831,us,397,0,18.2,mwc,35,-5.931,150.59,"New Britain region, Papua New Guinea",Oceania,Papua New Guinea,2010,7,Orange,8-Jul
"M 6.9 - 56 km SE of Kimbe, Papua New Guinea",6.9,7/18/10 13:04,4,7,green,0,737,us,456,0,15.7,mwc,28,-5.966,150.428,"Kimbe, Papua New Guinea",Oceania,Papua New Guinea,2010,7,Yellow,7-Jun
"M 6.6 - 30 km SSE of Cañete, Chile",6.6,7/14/10 8:32,6,7,green,0,753,us,295,0,52.8,mwc,22,-38.067,-73.31,"Cañete, Chile",South America,Chile,2010,7,Yellow,7-Jun
"M 6.7 - 55 km WSW of Kirakira, Solomon Islands",6.7,6/26/10 5:30,5,6,green,0,696,us,392,0,18.7,mwc,35,-10.627,161.447,"Kirakira, Solomon Islands",Oceania,Solomon Islands,2010,6,Yellow,7-Jun
"M 6.6 - 135 km SSE of Biak, Indonesia",6.6,6/16/10 3:58,0,7,green,0,670,us,309,0,25,mwc,10.5,-2.329,136.484,"Biak, Indonesia",Asia,Indonesia,2010,6,Yellow,7-Jun
"M 7.0 - 121 km SSE of Biak, Indonesia",7,6/16/10 3:16,3,7,green,0,755,us,307,0,18.1,mwc,18,-2.174,136.543,"Biak, Indonesia",Asia,Indonesia,2010,6,Orange,8-Jul
"M 7.5 - Nicobar Islands, India region",7.5,6/12/10 19:26,6,5,green,0,1144,us,514,0,18.6,mwc,35,7.881,91.936,"Nicobar Islands, India region",Asia,India,2010,6,Orange,8-Jul
"M 7.2 - 100 km WNW of Sola, Vanuatu",7.2,5/27/10 17:14,5,6,green,0,804,us,327,0,11.7,mwc,31,-13.698,166.643,"Sola, Vanuatu",Oceania,Vanuatu,2010,5,Orange,8-Jul
"M 7.2 - 45 km SSW of Meulaboh, Indonesia",7.2,5/9/10 5:59,5,6,green,0,918,us,611,0,20.6,mwc,38,3.748,96.018,"Meulaboh, Indonesia",Asia,Indonesia,2010,5,Orange,8-Jul
"M 6.9 - 233 km NNW of Qamdo, China",6.9,4/13/10 23:49,6,9,green,0,773,us,410,0,14.9,mwc,17,33.165,96.548,"Qamdo, China",Asia,People's Republic of China,2010,4,Yellow,7-Jun
"M 6.9 - 99 km WSW of Kirakira, Solomon Islands",6.9,4/11/10 9:40,4,5,green,0,740,us,399,0,12.1,mwc,21,-10.878,161.116,"Kirakira, Solomon Islands",Oceania,Solomon Islands,2010,4,Yellow,7-Jun
"M 7.8 - 75 km E of Sinabang, Indonesia",7.8,4/6/10 22:15,0,7,green,0,936,us,352,0,19.2,mwc,31,2.383,97.048,"Sinabang, Indonesia",Asia,Indonesia,2010,4,Orange,8-Jul
"M 7.2 - 12km SW of Delta, B.C., MX",7.2,4/4/10 22:40,9,9,red,0,2910,ci,10,0.5137,239,mw,9.987,32.2862,-115.295,"Delta, B.C., MX",North America,Mexico,2010,4,Orange,8-Jul
"M 6.6 - 217 km N of Bamboo Flat, India",6.6,3/30/10 16:54,5,6,green,0,701,us,413,0,16.7,mwc,34,13.667,92.831,"Bamboo Flat, India",Asia,India,2010,3,Yellow,7-Jun
"M 6.7 - 52 km NNW of Tomé, Chile",6.7,3/16/10 2:21,5,6,green,0,856,us,312,0,34.7,mwc,18,-36.217,-73.257,"Tomé, Chile",South America,Chile,2010,3,Yellow,7-Jun
"M 6.5 - 59 km ENE of Namie, Japan",6.5,3/14/10 8:08,6,5,green,0,810,us,491,0,27,mwc,32,37.745,141.59,"Namie, Japan",Asia,Japan,2010,3,Yellow,7-Jun
"M 7.0 - 52 km NW of Santa Cruz, Chile",7,3/11/10 14:55,7,7,green,0,874,us,403,0,17.1,mwc,18,-34.326,-71.799,"Santa Cruz, Chile",South America,Chile,2010,3,Orange,8-Jul
"M 6.9 - 61 km NW of Santa Cruz, Chile",6.9,3/11/10 14:39,7,7,green,0,1280,us,415,0,12.5,mwc,11,-34.29,-71.891,"Santa Cruz, Chile",South America,Chile,2010,3,Yellow,7-Jun
"M 6.8 - 141 km W of Bengkulu, Indonesia",6.8,3/5/10 16:07,4,6,green,0,717,us,401,0,23.2,mwc,26,-3.762,100.991,"Bengkulu, Indonesia",Asia,Indonesia,2010,3,Yellow,7-Jun
"M 6.6 - 23 km WNW of Talcahuano, Chile",6.6,3/5/10 11:47,7,7,green,0,736,us,255,0,27.8,mwb,18,-36.665,-73.374,"Talcahuano, Chile",South America,Chile,2010,3,Yellow,7-Jun
"M 6.5 - 48 km NW of Sola, Vanuatu",6.5,3/4/10 14:02,0,4,green,0,650,us,426,0,18.7,mwb,176,-13.571,167.227,"Sola, Vanuatu",Oceania,Vanuatu,2010,3,Yellow,7-Jun
"M 7.4 - 124 km W of Lebu, Chile",7.4,2/27/10 8:01,0,5,green,0,842,us,409,0,17.6,mwc,35,-37.773,-75.048,"Lebu, Chile",South America,Chile,2010,2,Orange,8-Jul
"M 8.8 - 36 km WNW of Quirihue, Chile",8.8,2/27/10 6:34,8,8,yellow,0,1991,official,454,0,17.8,mww,22.9,-36.122,-72.898,"Quirihue, Chile",South America,Chile,2010,2,Red,9-Aug
"M 7.0 - 70 km SE of Katsuren-haebaru, Japan",7,2/26/10 20:31,6,6,green,0,1180,us,487,0,15.7,mwc,25,25.93,128.425,"Katsuren-haebaru, Japan",Asia,Japan,2010,2,Orange,8-Jul
"M 7.0 - 10 km SE of Léogâne, Haiti",7,1/12/10 21:53,9,9,yellow,0,1623,us,500,0,22.7,mwc,13,18.443,-72.571,"Léogâne, Haiti",North America,Haiti,2010,1,Orange,8-Jul
"M 6.5 - 37 km WNW of Ferndale, California",6.5,1/10/10 0:27,7,7,green,0,1360,nc,51,0.3225,220,mw,28.737,40.652,-124.692,"Ferndale, California",North America,United States of America,2010,1,Yellow,7-Jun
"M 6.8 - 127 km SE of Gizo, Solomon Islands",6.8,1/5/10 12:15,3,6,green,0,713,us,338,0,15,mwc,15.4,-9.019,157.551,"Gizo, Solomon Islands",Oceania,Solomon Islands,2010,1,Yellow,7-Jun
"M 7.1 - 94 km SE of Gizo, Solomon Islands",7.1,1/3/10 22:36,5,7,green,0,780,us,377,0,15,mwc,10,-8.783,157.354,"Gizo, Solomon Islands",Oceania,Solomon Islands,2010,1,Orange,8-Jul
"M 6.6 - 98 km SE of Gizo, Solomon Islands",6.6,1/3/10 21:48,5,7,green,0,672,us,282,0,16.6,mwc,10,-8.726,157.487,"Gizo, Solomon Islands",Oceania,Solomon Islands,2010,1,Yellow,7-Jun
"M 6.5 - 92 km N of Iquique, Chile",6.5,11/13/09 3:05,6,7,green,0,698,us,390,0,17.7,mwc,27,-19.394,-70.321,"Iquique, Chile",South America,Chile,2009,11,Yellow,7-Jun
"M 7.3 - 77 km ENE of Ba, Fiji",7.3,11/9/09 10:44,0,4,green,0,820,us,430,0,15,mwc,595,-17.239,178.331,"Ba, Fiji",Oceania,Fiji,2009,11,Orange,8-Jul
"M 6.6 - 29 km NNW of Bima, Indonesia",6.6,11/8/09 19:41,7,6,green,0,677,us,305,0,20.4,mwc,18,-8.207,118.631,"Bima, Indonesia",Asia,Indonesia,2009,11,Yellow,7-Jun
"M 6.8 - 98 km NNE of Naze, Japan",6.8,10/30/09 7:03,0,6,green,0,711,us,424,0,21.4,mwc,34,29.218,129.782,"Naze, Japan",Asia,Japan,2009,10,Yellow,7-Jun
"M 6.9 - 268 km WSW of Tual, Indonesia",6.9,10/24/09 14:40,4,6,green,0,972,us,397,0,11,mwc,130,-6.133,130.385,"Tual, Indonesia",Asia,Indonesia,2009,10,Yellow,7-Jun
"M 6.8 - 188 km WNW of Sola, Vanuatu",6.8,10/8/09 8:28,0,5,green,0,711,us,174,0,30.2,mwc,35,-13.298,165.91,"Sola, Vanuatu",Oceania,Vanuatu,2009,10,Yellow,7-Jun
"M 7.4 - 143 km NW of Sola, Vanuatu",7.4,10/7/09 23:13,0,7,green,0,842,us,314,0,20.2,mwc,31.1,-13.093,166.497,"Sola, Vanuatu",Oceania,Vanuatu,2009,10,Orange,8-Jul
"M 7.8 - 196 km NW of Sola, Vanuatu",7.8,10/7/09 22:18,0,6,green,0,936,us,195,0,20.3,mwc,35,-12.517,166.382,"Sola, Vanuatu",Oceania,Vanuatu,2009,10,Orange,8-Jul
"M 7.7 - 148 km NW of Sola, Vanuatu",7.7,10/7/09 22:03,4,7,green,0,916,us,283,0,23.2,mww,45,-13.006,166.51,"Sola, Vanuatu",Oceania,Vanuatu,2009,10,Orange,8-Jul
"M 6.6 - 49 km SSE of Sungai Penuh, Indonesia",6.6,10/1/09 1:52,7,7,green,0,787,us,417,0,30.1,mwc,9,-2.482,101.524,"Sungai Penuh, Indonesia",Asia,Indonesia,2009,10,Yellow,7-Jun
"M 7.6 - 30 km WSW of Pariaman, Indonesia",7.6,9/30/09 10:16,8,8,yellow,0,1639,us,498,0,14,mwc,81,-0.72,99.867,"Pariaman, Indonesia",Asia,Indonesia,2009,9,Orange,8-Jul
"M 8.1 - 168 km SSW of Matavai, Samoa",8.1,9/29/09 17:48,7,6,green,0,1055,us,520,0,20.8,mwc,18,-15.489,-172.095,"Matavai, Samoa",Oceania,Samoa,2009,9,Red,9-Aug
"M 7.0 - 66 km SSW of Banjar, Indonesia",7,9/2/09 7:55,7,7,green,0,1175,us,312,0,16.3,mwc,46,-7.782,107.297,"Banjar, Indonesia",Asia,Indonesia,2009,9,Orange,8-Jul
"M 6.7 - 112 km WSW of Padang, Indonesia",6.7,8/16/09 7:38,5,6,green,0,753,us,369,0,14.9,mwc,20,-1.479,99.49,"Padang, Indonesia",Asia,Indonesia,2009,8,Yellow,7-Jun
"M 6.6 - 244 km SSE of Tateyama, Japan",6.6,8/12/09 22:48,4,5,green,0,703,us,336,0,14.1,mwc,53,32.821,140.395,"Tateyama, Japan",Asia,Japan,2009,8,Yellow,7-Jun
"M 7.5 - 266 km N of Bamboo Flat, India",7.5,8/10/09 19:55,7,6,yellow,0,1248,us,303,0,18.2,mwc,24,14.099,92.902,"Bamboo Flat, India",Asia,India,2009,8,Orange,8-Jul
"M 7.1 - 161 km S of ?yama, Japan",7.1,8/9/09 10:55,5,4,green,0,1005,us,447,0,14.2,mwc,292,33.167,137.944,"?yama, Japan",Asia,Japan,2009,8,Orange,8-Jul
"M 6.9 - 96 km WNW of Bahía de Kino, Mexico",6.9,8/3/09 17:59,5,7,green,0,1202,us,243,0,35,mwc,10,29.039,-112.903,"Bahía de Kino, Mexico",North America,Mexico,2009,8,Yellow,7-Jun
"M 7.8 - 97 km WSW of Te Anau, New Zealand",7.8,7/15/09 9:22,6,8,green,0,1165,us,434,0,16.8,mwc,12,-45.762,166.562,"Te Anau, New Zealand",Oceania,New Zealand,2009,7,Orange,8-Jul
"M 6.7 - 190 km ESE of Kokopo, Papua New Guinea",6.7,6/23/09 14:19,5,5,green,0,693,us,269,0,13.8,mwc,64,-5.157,153.782,"Kokopo, Papua New Guinea",Oceania,Papua New Guinea,2009,6,Yellow,7-Jun
"M 7.3 - 46 km NW of Guanaja, Honduras",7.3,5/28/09 8:24,7,8,yellow,0,1560,us,464,0,27.2,mwc,19,16.731,-86.217,"Guanaja, Honduras",North America,Honduras,2009,5,Orange,8-Jul
"M 7.6 - 191 km S of ‘Ohonua, Tonga",7.6,3/19/09 18:17,7,5,green,0,916,us,504,0,14,mwc,31,-23.043,-174.66,"‘Ohonua, Tonga",Oceania,Tonga,2009,3,Orange,8-Jul
"M 7.2 - 196 km SSE of Sarangani, Philippines",7.2,2/11/09 17:34,3,7,green,0,802,us,432,0,18.6,mwc,20,3.886,126.387,"Sarangani, Philippines",Asia,Indonesia,2009,2,Orange,8-Jul
"M 7.4 - 86 km WNW of Manokwari, Indonesia",7.4,1/3/09 22:33,7,7,green,0,846,us,314,0,21.1,mwc,23,-0.691,133.305,"Manokwari, Indonesia",Asia,Indonesia,2009,1,Orange,8-Jul
"M 6.6 - 50 km S of Jurm, Afghanistan",6.6,1/3/09 20:23,5,4,green,0,765,us,344,0,22.6,mwc,204.8,36.419,70.743,"Jurm, Afghanistan",Asia,Afghanistan,2009,1,Yellow,7-Jun
"M 7.7 - 140 km WNW of Manokwari, Indonesia",7.7,1/3/09 19:43,5,7,green,0,918,us,288,0,29.8,mwc,17,-0.414,132.885,"Manokwari, Indonesia",Asia,Indonesia,2009,1,Orange,8-Jul
"M 7.4 - 135 km NW of Gorontalo, Indonesia",7.4,11/16/08 17:02,9,7,green,0,848,us,365,0,33.7,mww,30,1.271,122.091,"Gorontalo, Indonesia",Asia,Indonesia,2008,11,Orange,8-Jul
"M 6.7 - 19 km SW of Brisas Barra de Suchiate, Mexico",6.7,10/16/08 19:41,5,6,green,0,731,us,481,0,28.6,mwc,24,14.423,-92.364,"Brisas Barra de Suchiate, Mexico",North America,Mexico,2008,10,Yellow,7-Jun
"M 6.7 - 131 km SE of Nookat, Kyrgyzstan",6.7,10/5/08 15:52,0,6,green,0,691,us,529,0,22.3,mwc,27.4,39.533,73.824,"Nookat, Kyrgyzstan",Asia,Kyrgyzstan,2008,10,Yellow,7-Jun
"M 6.8 - 122 km SSE of Obihiro, Japan",6.8,9/11/08 0:20,0,6,green,0,711,us,500,0,22.2,mwc,25,41.892,143.754,"Obihiro, Japan",Asia,Japan,2008,9,Yellow,7-Jun
"M 6.6 - 73 km WNW of Tobelo, Indonesia",6.6,NA,0,6,green,0,670,us,463,0,14.1,mwc,96,1.885,127.363,"Tobelo, Indonesia",Asia,Indonesia,NA,9,Yellow,7-Jun
"M 6.9 - 75 km WNW of Sola, Vanuatu",6.9,9/8/08 18:52,0,6,green,0,732,us,531,0,14.9,mwc,110,-13.501,166.967,"Sola, Vanuatu",Oceania,Vanuatu,2008,9,Yellow,7-Jun
"M 6.7 - 221 km NE of Jumla, Nepal",6.7,8/25/08 13:21,4,7,green,0,692,us,325,0,28,mwc,12,30.901,83.52,"Jumla, Nepal",Asia,People's Republic of China,2008,8,Yellow,7-Jun
"M 6.8 - 29 km ENE of Morioka, Japan",6.8,7/23/08 15:26,8,7,green,0,1046,us,633,0,20.2,mwc,108,39.802,141.464,"Morioka, Japan",Asia,Japan,2008,7,Yellow,7-Jun
"M 7.0 - 107 km E of Namie, Japan",7,7/19/08 2:39,5,5,green,0,840,us,577,0,18.2,mwc,22,37.552,142.214,"Namie, Japan",Asia,Japan,2008,7,Orange,8-Jul
"M 6.9 - 151 km E of Namie, Japan",6.9,7/19/08 2:39,5,5,green,0,825,duputel,0,0,0,mww,25.5,37.55,142.714,"Namie, Japan",Asia,Japan,2008,7,Yellow,7-Jun
"M 6.6 - 124 km SW of Bamboo Flat, India",6.6,6/27/08 11:40,4,5,green,0,680,us,630,0,18.4,mwc,17,11.005,91.824,"Bamboo Flat, India",Asia,India,2008,6,Yellow,7-Jun
"M 6.9 - 24 km WSW of Mizusawa, Japan",6.9,6/13/08 23:43,7,8,green,0,888,us,654,0,17.1,mwc,7.8,39.03,140.881,"Mizusawa, Japan",Asia,Japan,2008,6,Yellow,7-Jun
"M 7.9 - 58 km W of Tianpeng, China",7.9,5/12/08 6:28,9,9,orange,0,1870,us,774,0,11.3,mwc,19,31.002,103.322,"Tianpeng, China",Asia,People's Republic of China,2008,5,Orange,8-Jul
"M 6.9 - 78 km NE of Hasaki, Japan",6.9,5/7/08 16:45,5,5,green,0,910,us,519,0,21.1,mwc,27,36.164,141.526,"Hasaki, Japan",Asia,Japan,2008,5,Yellow,7-Jun
"M 7.3 - 71 km SW of Isangel, Vanuatu",7.3,4/9/08 12:46,0,6,green,0,820,us,486,0,13.4,mwc,33,-20.071,168.892,"Isangel, Vanuatu",Oceania,Vanuatu,2008,4,Orange,8-Jul
"M 7.2 - 226 km SE of Hotan, China",7.2,3/20/08 22:32,0,7,green,0,798,us,532,0,25.9,mwc,10,35.49,81.467,"Hotan, China",Asia,People's Republic of China,2008,3,Orange,8-Jul
M 6.9 - Philippine Islands region,6.9,3/3/08 14:11,4,5,green,0,740,us,544,0,25.9,mwc,24,13.351,125.63,Philippine Islands region,Asia,Philippines,2008,3,Yellow,7-Jun
"M 6.7 - 155 km SSW of Padang, Indonesia",6.7,2/25/08 21:02,5,6,green,0,696,us,543,0,15.1,mwc,25,-2.245,99.808,"Padang, Indonesia",Asia,Indonesia,2008,2,Yellow,7-Jun
"M 6.6 - 161 km SSW of Padang, Indonesia",6.6,2/25/08 18:06,4,6,green,0,674,us,421,0,17.7,mwc,25,-2.332,99.891,"Padang, Indonesia",Asia,Indonesia,2008,2,Yellow,7-Jun
"M 7.2 - 164 km WSW of Sungai Penuh, Indonesia",7.2,2/25/08 8:36,4,7,green,0,832,us,505,0,18.4,mwc,25,-2.486,99.972,"Sungai Penuh, Indonesia",Asia,Indonesia,2008,2,Orange,8-Jul
"M 6.5 - 166 km WSW of Sungai Penuh, Indonesia",6.5,2/24/08 14:46,4,6,green,0,654,us,429,0,28.3,mwc,22,-2.405,99.931,"Sungai Penuh, Indonesia",Asia,Indonesia,2008,2,Yellow,7-Jun
"M 7.4 - 56 km NW of Sinabang, Indonesia",7.4,2/20/08 8:08,5,7,green,0,914,us,607,0,16.4,mwc,26,2.768,95.964,"Sinabang, Indonesia",Asia,Indonesia,2008,2,Orange,8-Jul
"M 6.5 - 50 km S of Koróni, Greece",6.5,2/14/08 12:08,8,5,green,0,692,us,650,0,30.7,mwc,28,36.345,21.863,"Koróni, Greece",Europe,Greece,2008,2,Yellow,7-Jun
"M 6.9 - 35 km S of Methóni, Greece",6.9,2/14/08 10:09,6,6,green,0,941,us,645,0,30.6,mwc,29,36.501,21.67,"Methóni, Greece",Europe,Greece,2008,2,Yellow,7-Jun
"M 6.5 - 9 km SSW of General Pascual Fentes, Mexico",6.5,2/12/08 12:50,7,6,green,0,723,us,521,0,27.6,mwc,83,16.357,-94.304,"General Pascual Fentes, Mexico",North America,Mexico,2008,2,Yellow,7-Jun
"M 6.6 - 46 km SSE of Gisborne, New Zealand",6.6,12/20/07 7:55,7,6,green,0,808,us,461,0,18.8,mwc,20,-39.011,178.291,"Gisborne, New Zealand",Oceania,New Zealand,2007,12,Yellow,7-Jun
